Date,Close,Open,High,Low,Volume
2023-06-11,106.9215184758499,106.51888341126424,107.47785579414348,106.21596796664048,209
2023-06-12,105.58395079963522,106.9215184758499,107.41341051549661,104.7826093997144,723
2023-06-13,105.40183638287785,105.58395079963522,106.07131335695459,104.86360183661864,745
2023-06-14,105.53334663109058,105.40183638287785,108.13305287502257,103.17043340183874,620
2023-06-15,108.15251049224777,105.53334663109058,109.19834649974172,105.35407410640907,666
2023-06-16,105.96343434276486,108.15251049224777,108.36176391181628,104.37874777751325,174
2023-06-17,106.14081930129015,105.96343434276486,107.04051115001388,104.53620593807443,940
2023-06-18,107.2792611214948,106.14081930129015,108.77851906033445,105.67394616740327,646
2023-06-19,108.12433111994261,107.2792611214948,109.32754964130096,107.08574316431287,462
2023-06-20,106.66285827479825,108.12433111994261,108.50049073798137,106.30406326187656,240
2023-06-21,107.0874377308053,106.66285827479825,108.84205734413355,106.06346623419418,913
2023-06-22,106.66081621336274,107.0874377308053,108.3302292512265,106.26557451366095,107
2023-06-23,106.37576026525363,106.66081621336274,107.30865924354005,105.94329482101999,427
2023-06-24,104.68329009449982,106.37576026525363,106.5958451584299,102.89444171442359,850
2023-06-25,103.98507632963585,104.68329009449982,105.02090716627771,101.54991616147282,963
2023-06-26,104.81273508724122,103.98507632963585,106.23223517150339,103.57445877519748,371
2023-06-27,104.09112617193512,104.81273508724122,105.52876981689401,102.78497713767872,391
2023-06-28,104.85843364972294,104.09112617193512,105.0978077161628,103.18953718583302,186
2023-06-29,101.86416356594663,104.85843364972294,105.11535039248874,100.41033969313958,112
2023-06-30,102.9566130253659,101.86416356594663,103.56359647004771,100.22392254781205,569
2023-07-01,103.46563992407698,102.9566130253659,103.64765889548916,102.89770574811773,620
2023-07-02,103.26665014979898,103.46563992407698,104.26838949211968,102.72307610077729,771
2023-07-03,103.39087109070303,103.26665014979898,104.54427348191611,103.23403042990314,477
2023-07-04,105.20699049075367,103.39087109070303,106.74690507267015,102.73704788424976,314
2023-07-05,104.74304372002229,105.20699049075367,106.6452800321208,104.15262421256658,463
2023-07-06,105.71595347220315,104.74304372002229,107.76146346089025,103.2771638940171,474
2023-07-07,107.26042358801136,105.71595347220315,107.55930080041543,104.7815501705673,250
2023-07-08,107.17420404882876,107.26042358801136,108.24387207897968,104.85817015165509,351
2023-07-09,107.18158679611963,107.17420404882876,107.25541149502943,105.79428260135859,395
2023-07-10,106.41529194781559,107.18158679611963,108.75088802079547,106.41292674097141,170
2023-07-11,106.91109237511124,106.41529194781559,107.52765718962893,106.20653106666406,849
2023-07-12,107.87120043921605,106.91109237511124,109.17133214271621,105.37817459241245,633
2023-07-13,110.46427530437037,107.87120043921605,111.59909917773687,106.73743684584099,328
2023-07-14,111.80156183089272,110.46427530437037,111.94043732023017,110.26866685650616,670
2023-07-15,110.53263233108218,111.80156183089272,112.10071584411793,109.43910377132015,123
2023-07-16,110.26554440891755,110.53263233108218,111.10342623042438,110.0054626505932,867
2023-07-17,111.28095961130566,110.26554440891755,111.4179173753329,109.65750521452402,484
2023-07-18,110.90355104744991,111.28095961130566,113.09603731651961,110.76668229213526,157
2023-07-19,110.40849956857824,110.90355104744991,111.07175898428105,109.26949456104978,203
2023-07-20,110.16641757222273,110.40849956857824,111.931282702443,109.43398146978458,372
2023-07-21,111.59054015285156,110.16641757222273,112.23909201490628,108.52019025622853,141
2023-07-22,113.38553247948975,111.59054015285156,113.52375474738203,111.33220393085476,181
2023-07-23,115.24580185301663,113.38553247948975,115.3325318562811,113.10469522024222,674
2023-07-24,114.51529631484533,115.24580185301663,116.72991820328278,114.07784772730581,281
2023-07-25,114.54346631275746,114.51529631484533,115.03622052847528,113.70165574152675,833
2023-07-26,115.17146385196352,114.54346631275746,115.50739754002434,114.04959562608232,605
2023-07-27,114.62871026653973,115.17146385196352,115.64858284162034,113.79285526810686,700
2023-07-28,114.02432360976717,114.62871026653973,114.66347447049941,112.59922447355504,107
2023-07-29,112.27191663968841,114.02432360976717,115.05182974664274,112.08017261845488,154
2023-07-30,111.07248313129227,112.27191663968841,112.44419993233184,110.55106387935503,253
2023-07-31,110.0393053220414,111.07248313129227,111.56933652736487,108.37683957883584,940
2023-08-01,110.47877540706035,110.0393053220414,110.53911658261664,109.97327970798865,866
2023-08-02,110.37082012730993,110.47877540706035,111.34815040232574,107.77423943530468,227
2023-08-03,109.37416800398486,110.37082012730993,111.58612131436762,107.91610227744982,450
2023-08-04,109.66585599790615,109.37416800398486,109.76409592419499,107.87231563825853,629
2023-08-05,109.30031818202752,109.66585599790615,111.51125191519799,107.9952199999643,335
2023-08-06,108.43166388870392,109.30031818202752,109.70604272143447,108.14901536270673,107
2023-08-07,107.86112308229721,108.43166388870392,110.08871517052339,107.68438675718868,986
2023-08-08,108.71558896808982,107.86112308229721,109.15886167655769,106.9603526063499,885
2023-08-09,108.57097879248694,108.71558896808982,109.12367690071186,107.06757431760947,843
2023-08-10,108.25188105389569,108.57097879248694,108.76111962070439,106.0782472312197,367
2023-08-11,107.33083966372058,108.25188105389569,108.44386346737332,106.23259765793186,820
2023-08-12,109.16849351674743,107.33083966372058,109.61247610213104,106.82339123038496,174
2023-08-13,108.45777369300772,109.16849351674743,110.02578681641693,107.62701839386378,604
2023-08-14,108.18880225635054,108.45777369300772,109.09330355677136,107.33135990448073,421
2023-08-15,109.0676356178273,108.18880225635054,109.63375973115991,108.02357690050817,532
2023-08-16,109.64424684485391,109.0676356178273,110.1784990986088,108.83024583832716,730
2023-08-17,111.01528270761497,109.64424684485391,111.79412980652764,109.23223307275873,162
2023-08-18,111.93780451535332,111.01528270761497,112.2116612220201,110.8715986987704,859
2023-08-19,111.43534003021531,111.93780451535332,112.0824146964994,109.87078322532845,577
2023-08-20,111.80517911848709,111.43534003021531,111.81081478754486,110.68876877422501,335
2023-08-21,112.33592181852711,111.80517911848709,113.39295404242321,111.00065393112517,505
2023-08-22,112.14515771176565,112.33592181852711,112.60184408390315,110.61230417797829,982
2023-08-23,110.49752017440187,112.14515771176565,113.36103476713363,110.45922697048927,247
2023-08-24,112.42601197814602,110.49752017440187,114.3461163855218,110.48133837588546,609
2023-08-25,113.34555883878875,112.42601197814602,113.82497570211194,111.35602768322096,892
2023-08-26,113.54009232815201,113.34555883878875,114.00316807019644,113.02496993014154,118
2023-08-27,114.18295252764109,113.54009232815201,115.152860914761,112.69643122330413,307
2023-08-28,113.7333651283498,114.18295252764109,114.28652593061122,112.63497826138922,744
2023-08-29,113.40221839686451,113.7333651283498,113.93713216077154,112.97764513556442,120
2023-08-30,112.30179626488331,113.40221839686451,114.6773535310679,112.27473150283728,835
2023-08-31,113.34379491038074,112.30179626488331,113.96139323679444,111.34647974394723,714
2023-09-01,112.9018298180776,113.34379491038074,113.83502574421934,111.41059550301719,522
2023-09-02,113.01470718480687,112.9018298180776,114.49738730657754,112.87140397858488,694
2023-09-03,112.29038752829418,113.01470718480687,113.60821581153608,112.10629322876262,949
2023-09-04,113.71166791467198,112.29038752829418,116.28693201754734,111.72580558570121,983
2023-09-05,113.44234219240207,113.71166791467198,114.01630056353905,111.92607837603244,914
2023-09-06,114.17886899504474,113.44234219240207,115.14838514034552,112.75194457193558,486
2023-09-07,115.18357348569424,114.17886899504474,115.85575878448796,113.5481140542731,237
2023-09-08,115.4004805579034,115.18357348569424,115.65316656888609,113.3458337738799,297
2023-09-09,115.5424958653857,115.4004805579034,115.73866517092728,113.96495771910764,246
2023-09-10,113.64548095797446,115.5424958653857,115.63440306748426,112.8963940948864,761
2023-09-11,115.22098085407254,113.64548095797446,115.5154416060582,112.44557178325886,946
2023-09-12,116.04940454963837,115.22098085407254,116.73885849237598,114.94943188356643,473
2023-09-13,117.1100868012841,116.04940454963837,118.01769515309955,115.1476891642437,655
2023-09-14,117.99609769152283,117.1100868012841,119.7069958307744,116.31554761055571,649
2023-09-15,119.4172685425378,117.99609769152283,120.45627933924959,117.86439346623955,820
2023-09-16,118.4805786804057,119.4172685425378,119.75998407001804,115.94104596511269,933
2023-09-17,118.25419066969965,118.4805786804057,119.60951332532896,117.81178376588358,505
2023-09-18,119.04159715794339,118.25419066969965,120.14820761954189,117.09003425542512,361
2023-09-19,118.79945351579653,119.04159715794339,119.73228246212322,118.35720931431997,262
2023-09-20,116.36589710625124,118.79945351579653,119.46831359028896,116.21736051592222,941
2023-09-21,116.73750860476571,116.36589710625124,119.53027424639284,115.63915197094899,918
2023-09-22,116.52145816126935,116.73750860476571,116.98167871444909,116.32837821356034,671
2023-09-23,118.34558744769532,116.52145816126935,118.38270530595412,116.02837250692278,470
2023-09-24,117.92106205027018,118.34558744769532,119.8954566499249,117.25849579128756,611
2023-09-25,117.95741232387016,117.92106205027018,119.22939745969536,117.26182557378436,527
2023-09-26,117.57408201609992,117.95741232387016,119.20051251144753,116.64447101688143,749
2023-09-27,117.15168583704968,117.57408201609992,117.65690541699274,116.67505871966455,790
2023-09-28,118.95182854058541,117.15168583704968,119.33450590152971,116.3678187260625,662
2023-09-29,117.86386128114557,118.95182854058541,119.27124181097666,115.83919356749482,406
2023-09-30,119.1319674335784,117.86386128114557,119.84788623511504,117.55800710425684,124
2023-10-01,118.17962261998491,119.1319674335784,119.27998344922217,117.62995496242587,467
2023-10-02,116.69218065197646,118.17962261998491,119.88080459467406,116.31181283444131,895
2023-10-03,117.382230832443,116.69218065197646,118.89780603399375,115.7467958351703,260
2023-10-04,120.22188545351808,117.382230832443,120.46243192035257,117.0963415945489,264
2023-10-05,118.91266946644575,120.22188545351808,120.26149611236809,117.99891221273231,495
2023-10-06,118.75277186388564,118.91266946644575,120.30957836260667,117.94378248605187,146
2023-10-07,119.4139883344245,118.75277186388564,121.25699787215896,118.42829313162277,826
2023-10-08,119.19005312935917,119.4139883344245,120.04681272995414,117.67761869542359,737
2023-10-09,121.56583608225549,119.19005312935917,123.83946969660202,119.06875207386305,965
2023-10-10,122.13496756517236,121.56583608225549,122.57956613228092,120.72762816018616,578
2023-10-11,122.43581325509554,122.13496756517236,123.98210116082241,121.30365994353018,773
2023-10-12,123.59330014644841,122.43581325509554,123.74457534981089,121.68852632896447,631
2023-10-13,124.0799362644185,123.59330014644841,124.59705378639671,122.3600760790504,975
2023-10-14,123.79700064795213,124.0799362644185,125.53983779497702,123.00837149725106,932
2023-10-15,125.05028831832925,123.79700064795213,125.25619799972374,122.67161394117107,796
2023-10-16,123.62203120465568,125.05028831832925,126.0808067878651,122.55036744010206,341
2023-10-17,124.18674243722053,123.62203120465568,124.45071130099649,121.33488010970585,319
2023-10-18,122.47362833388243,124.18674243722053,124.54168292418777,122.17728128866321,958
2023-10-19,122.71901235159802,122.47362833388243,124.93853180144629,121.81729279462381,338
2023-10-20,122.45558691811782,122.71901235159802,124.03406119086344,120.88103648425204,111
2023-10-21,122.8569224823858,122.45558691811782,124.40383895311257,121.80765897492836,739
2023-10-22,121.36183230514388,122.8569224823858,124.82377098099845,121.2270406896051,263
2023-10-23,119.80894399749928,121.36183230514388,121.91320928351452,119.78325333673665,528
2023-10-24,118.7126235881151,119.80894399749928,120.57890860568504,118.10543987372102,561
2023-10-25,118.29535370960272,118.7126235881151,120.13640796859237,116.7009438396066,379
2023-10-26,119.87334477435235,118.29535370960272,120.84911971373006,117.56779194933728,774
2023-10-27,118.34266061866296,119.87334477435235,120.09428563224328,117.97013263257031,981
2023-10-28,117.51067787438413,118.34266061866296,118.51220750270737,117.26458155223199,149
2023-10-29,116.24614719992852,117.51067787438413,118.65238686076295,116.24320522112771,805
2023-10-30,116.57611894338262,116.24614719992852,117.73511643553516,115.77089867849932,707
2023-10-31,116.55121364863118,116.57611894338262,117.34339218515828,116.46383631186265,838
2023-11-01,117.3097166389538,116.55121364863118,117.81645405397774,115.35522763168811,693
2023-11-02,117.62828664557932,117.3097166389538,119.05538178118103,117.3063156759904,444
2023-11-03,117.54085362937329,117.62828664557932,117.89414833944586,117.40223704739057,301
2023-11-04,117.19890260793346,117.54085362937329,118.80900148676687,116.89165075995759,820
2023-11-05,115.69881815634545,117.19890260793346,117.90735983546288,115.1420895733321,680
2023-11-06,114.58204795008075,115.69881815634545,116.50921144511537,112.54916516043448,759
2023-11-07,116.19131238692822,114.58204795008075,117.42417204188371,113.960065970503,637
2023-11-08,115.08494855012201,116.19131238692822,116.25770131746226,114.13439249494247,127
2023-11-09,114.5449426506189,115.08494855012201,116.06370044010868,114.31620276395998,902
2023-11-10,114.91836754658705,114.5449426506189,115.02148590232761,114.1089400690014,716
2023-11-11,114.12753977935182,114.91836754658705,115.81739235786758,112.50808817860892,600
2023-11-12,114.6269530832307,114.12753977935182,115.35220239607943,113.91666057143743,760
2023-11-13,114.73386807208024,114.6269530832307,115.60031620769325,113.27543330259489,591
2023-11-14,115.11869739419052,114.73386807208024,116.08027743934377,113.79993306963198,447
2023-11-15,113.83754281336802,115.11869739419052,116.1458443983089,112.99339186558703,748
2023-11-16,113.11489424136346,113.83754281336802,114.21383192071846,112.60633000227158,564
2023-11-17,113.80214657460162,113.11489424136346,114.89908720469835,112.32870061231306,466
2023-11-18,114.8301822456345,113.80214657460162,115.51856177526214,111.83061196708243,944
2023-11-19,113.9215273164667,114.8301822456345,116.43268916360495,112.15913939527184,391
2023-11-20,114.00816892079182,113.9215273164667,114.86051957146245,113.50547924758428,458
2023-11-21,115.57326456186587,114.00816892079182,115.85798379081434,112.90531922411772,451
2023-11-22,116.02591820471284,115.57326456186587,116.53163376660451,114.49485912399089,610
2023-11-23,116.39539923282462,116.02591820471284,116.63495620585037,115.99984779712443,748
2023-11-24,117.17569669310951,116.39539923282462,117.2822331988432,115.16705988720395,566
2023-11-25,118.13870078675812,117.17569669310951,118.54614187979686,117.1072484937059,749
2023-11-26,118.06755980742207,118.13870078675812,118.31282175485977,116.64207590273195,472
2023-11-27,117.83407838293778,118.06755980742207,118.85207829082358,117.14500115334154,917
2023-11-28,118.60750829002049,117.83407838293778,119.15869756870413,115.50384298115327,635
2023-11-29,120.47692693721382,118.60750829002049,120.67941639013137,118.26923043644746,374
2023-11-30,119.68425257707014,120.47692693721382,122.00964777494453,118.54266483509123,716
2023-12-01,120.89559708397056,119.68425257707014,121.57908666697917,118.86855393998744,846
2023-12-02,120.13722575795009,120.89559708397056,121.65480245655225,119.63637959848701,294
2023-12-03,121.64804704530542,120.13722575795009,122.250722305751,118.86020931733607,780
2023-12-04,121.20469540472229,121.64804704530542,123.32748033873251,119.87525711020818,600
2023-12-05,121.63824138660945,121.20469540472229,122.71587320566861,121.12118376672231,220
2023-12-06,119.55174958941767,121.63824138660945,122.05026841266277,119.30964767157225,843
